# 时间(微秒) 聚合吞吐量(包/微秒) 累计聚合包数
1868900 0 0
1869000 0 0
1869100 0 0
1869200 0 0
1869300 0 0
1869400 0 0
1869500 0 0
1869600 0 0
1869700 0 0
1869800 0 0
1869900 0 0
1870000 0 0
1870100 0 0
1870200 0 0
1870300 0 0
1870400 0 0
1870500 0 0
1870600 0 0
1870700 0 0
1870800 0 0
1870900 0 0
1871000 0 0
1871100 0 0
1871200 0 0
1871300 0 0
1871400 0 0
1871500 0 0
1871600 0 0
1871700 0 0
1871800 0 0
1871900 0 0
1872000 0 0
1872100 0 0
1872200 0 0
1872300 0 0
1872400 0 0
1872500 0 0
1872600 0 0
1872700 0 0
1872800 0 0
1872900 0 0
1873000 0 0
1873100 0 0
1873200 0 0
1873300 0 0
1873400 0 0
1873500 0 0
1873600 0 0
1873700 0 0
1873800 0 0
1873900 0 0
1874000 0 0
1874100 0 0
1874200 0 0
1874300 0 0
1874400 0 0
1874500 0 0
1874600 0 0
1874700 0 0
1874800 0 0
1874900 0 0
1875000 0 0
1875100 0 0
1875200 0 0
1875300 0 0
1875400 0 0
1875500 0 0
1875600 0 0
1875700 0 0
1875800 0 0
1875900 0 0
1876000 0 0
1876100 0 0
1876200 0 0
1876300 0 0
1876400 0 0
1876500 0 0
1876600 0 0
1876700 0 0
1876800 0 0
1876900 0 0
1877000 0 0
1877100 0 0
1877200 0 0
1877300 0 0
1877400 0 0
1877500 0 0
1877600 0 0
1877700 0 0
1877800 0 0
1877900 0 0
1878000 0 0
1878100 0 0
1878200 0 0
1878300 0 0
1878400 0 0
1878500 0 0
1878600 0 0
1878700 0 0
1878800 0 0
1878900 0 0
1879000 0 0
1879100 0 0
1879200 0 0
1879300 0 0
1879400 0 0
1879500 0 0
1879600 0 0
1879700 0 0
1879800 0 0
1879900 0 0
1880000 0 0
1880100 0 0
1880200 0 0
1880300 0 0
1880400 0 0
1880500 0 0
1880600 0 0
1880700 0 0
1880800 0 0
1880900 0 0
1881000 0 0
1881100 0 0
1881200 0 0
1881300 0 0
1881400 0 0
1881500 0 0
1881600 0 0
1881700 0 0
1881800 0 0
1881900 0 0
1882000 0 0
1882100 0 0
1882200 0 0
1882300 0 0
1882400 0 0
1882500 0 0
1882600 0 0
1882700 0 0
1882800 0 0
1882900 0 0
1883000 0 0
1883100 0 0
1883200 0 0
1883300 0 0
1883400 0 0
1883500 0 0
1883600 0 0
1883700 0 0
1883800 0 0
1883900 0 0
1884000 0 0
1884100 0 0
1884200 0 0
1884300 0 0
1884400 0 0
1884500 0 0
1884600 0 0
1884700 0 0
1884800 0 0
1884900 0 0
1885000 0 0
1885100 0 0
1885200 0 0
1885300 0 0
1885400 0 0
1885500 0 0
1885600 0 0
1885700 0 0
1885800 0 0
1885900 0 0
1886000 0 0
1886100 0 0
1886200 0 0
1886300 0 0
1886400 0 0
1886500 0 0
1886600 0 0
1886700 0 0
1886800 0 0
1886900 0 0
1887000 0 0
1887100 0 0
1887200 0 0
1887300 0 0
1887400 0 0
1887500 0 0
1887600 0 0
1887700 0 0
1887800 0 0
1887900 0 0
1888000 0 0
1888100 0 0
1888200 0 0
1888300 0 0
1888400 0 0
1888500 0 0
1888600 0 0
1888700 0 0
1888800 0 0
1888900 0 0
1889000 0 0
1889100 0 0
1889200 0 0
1889300 0 0
1889400 0 0
1889500 0 0
1889600 0 0
1889700 0 0
1889800 0 0
1889900 0 0
1890000 0 0
1890100 0 0
1890200 0 0
1890300 0 0
1890400 0 0
1890500 0 0
1890600 0 0
1890700 0 0
1890800 0 0
1890900 0 0
1891000 0 0
1891100 0 0
1891200 0 0
1891300 0 0
1891400 0 0
1891500 0 0
1891600 0 0
1891700 0 0
1891800 0 0
1891900 0 0
1892000 0 0
1892100 0 0
1892200 0 0
1892300 0 0
1892400 0 0
1892500 0 0
1892600 0 0
1892700 0 0
1892800 0 0
1892900 0 0
1893000 0 0
1893100 0 0
1893200 0 0
1893300 0 0
1893400 0 0
1893500 0 0
1893600 0 0
1893700 0 0
1893800 0 0
1893900 0 0
1894000 0 0
1894100 0 0
1894200 0 0
1894300 0 0
1894400 0 0
1894500 0 0
1894600 0 0
1894700 0 0
1894800 0 0
1894900 0 0
1895000 0 0
1895100 0 0
1895200 0 0
1895300 0 0
1895400 0 0
1895500 0 0
1895600 0 0
1895700 0 0
1895800 0 0
1895900 0 0
1896000 0 0
1896100 0 0
1896200 0 0
1896300 0 0
1896400 0 0
1896500 0 0
1896600 0 0
1896700 0 0
1896800 0 0
1896900 0 0
1897000 0 0
1897100 0 0
1897200 0 0
1897300 0 0
1897400 0 0
1897500 0 0
1897600 0 0
1897700 0 0
1897800 0 0
1897900 0 0
1898000 0 0
1898100 0 0
1898200 0 0
1898300 0 0
1898400 0 0
1898500 0 0
1898600 0 0
1898700 0 0
1898800 0 0
1898900 0 0
1899000 0 0
1899100 0 0
1899200 0 0
1899300 0 0
1899400 0 0
1899500 0 0
1899600 0 0
1899700 0 0
1899800 0 0
1899900 0 0
1900000 0 0
1900100 0 0
1900200 0 0
1900300 0 0
1900400 0 0
1900500 0 0
1900600 0 0
1900700 0 0
1900800 0 0
1900900 0 0
1901000 0 0
1901100 0 0
1901200 0 0
1901300 0 0
1901400 0 0
1901500 0 0
1901600 0 0
1901700 0 0
1901800 0 0
1901900 0 0
1902000 0 0
1902100 0 0
1902200 0 0
1902300 0 0
1902400 0 0
1902500 0 0
1902600 0 0
1902700 0 0
1902800 0 0
1902900 0 0
1903000 0 0
1903100 0 0
1903200 0 0
1903300 0 0
1903400 0 0
1903500 0 0
1903600 0 0
1903700 0 0
1903800 0 0
1903900 0 0
1904000 0 0
1904100 0 0
1904200 0 0
1904300 0 0
1904400 0 0
1904500 0 0
1904600 0 0
1904700 0 0
1904800 0 0
1904900 0 0
1905000 0 0
1905100 0 0
1905200 0 0
1905300 0 0
1905400 0 0
1905500 0 0
1905600 0 0
1905700 0 0
1905800 0 0
1905900 0 0
1906000 0 0
1906100 0 0
1906200 0 0
1906300 0 0
1906400 0 0
1906500 0 0
1906600 0 0
1906700 0 0
1906800 0 0
1906900 0 0
1907000 0 0
1907100 0 0
1907200 0 0
1907300 0 0
1907400 0 0
1907500 0 0
1907600 0 0
1907700 0 0
1907800 0 0
1907900 0 0
1908000 0 0
1908100 0 0
1908200 0 0
1908300 0 0
1908400 0 0
1908500 0 0
1908600 0 0
1908700 0 0
1908800 0 0
1908900 0 0
1909000 0 0
1909100 0 0
1909200 0 0
1909300 0 0
1909400 0 0
1909500 0 0
1909600 0 0
1909700 0 0
1909800 0 0
1909900 0 0
1910000 0 0
1910100 0 0
1910200 0 0
1910300 0 0
1910400 0 0
1910500 0 0
1910600 0 0
1910700 0 0
1910800 0 0
1910900 0 0
1911000 0 0
1911100 0 0
1911200 0 0
1911300 0 0
1911400 0 0
1911500 0 0
1911600 0 0
1911700 0 0
1911800 0 0
1911900 0 0
1912000 0 0
1912100 0 0
1912200 0 0
1912300 0 0
1912400 0 0
1912500 0 0
1912600 0 0
1912700 0 0
1912800 0 0
1912900 0 0
1913000 0 0
1913100 0 0
1913200 0 0
1913300 0 0
1913400 0 0
1913500 0 0
1913600 0 0
1913700 0 0
1913800 0 0
1913900 0 0
1914000 0 0
1914100 0 0
1914200 0 0
1914300 0 0
1914400 0 0
1914500 0 0
1914600 0 0
1914700 0 0
1914800 0 0
1914900 0 0
1915000 0 0
1915100 0 0
1915200 0 0
1915300 0 0
1915400 0 0
1915500 0 0
1915600 0 0
1915700 0 0
1915800 0 0
1915900 0 0
1916000 0 0
1916100 0 0
1916200 0 0
1916300 0 0
1916400 0 0
1916500 0 0
1916600 0 0
1916700 0 0
1916800 0 0
1916900 0 0
1917000 0 0
1917100 0 0
1917200 0 0
1917300 0 0
1917400 0 0
1917500 0 0
1917600 0 0
1917700 0 0
1917800 0 0
1917900 0 0
1918000 0 0
1918100 0 0
1918200 0 0
1918300 0 0
1918400 0 0
1918500 0 0
1918600 0 0
1918700 0 0
1918800 0 0
1918900 0 0
1919000 0 0
1919100 0 0
1919200 0 0
1919300 0 0
1919400 0 0
1919500 0 0
1919600 0 0
1919700 0 0
1919800 0 0
1919900 0 0
1920000 0 0
1920100 0 0
1920200 0 0
1920300 0 0
1920400 0 0
1920500 0 0
1920600 0 0
1920700 0 0
1920800 0 0
1920900 0 0
1921000 0 0
1921100 0 0
1921200 0 0
1921300 0 0
1921400 0 0
1921500 0 0
1921600 0 0
1921700 0 0
1921800 0 0
1921900 0 0
1922000 0 0
1922100 0 0
1922200 0 0
1922300 0 0
1922400 0 0
1922500 0 0
1922600 0 0
1922700 0 0
1922800 0 0
1922900 0 0
1923000 0 0
1923100 0 0
1923200 0 0
1923300 0 0
1923400 0 0
1923500 0 0
1923600 0 0
1923700 0 0
1923800 0 0
1923900 0 0
1924000 0 0
1924100 0 0
1924200 0 0
1924300 0 0
1924400 0 0
1924500 0 0
1924600 0 0
1924700 0 0
1924800 0 0
1924900 0 0
1925000 0 0
1925100 0 0
1925200 0 0
1925300 0 0
1925400 0 0
1925500 0 0
1925600 0 0
1925700 0 0
1925800 0 0
1925900 0 0
1926000 0 0
1926100 0 0
1926200 0 0
1926300 0 0
1926400 0 0
1926500 0 0
1926600 0 0
1926700 0 0
1926800 0 0
1926900 0 0
1927000 0 0
1927100 0 0
1927200 0 0
1927300 0 0
1927400 0 0
1927500 0 0
1927600 0 0
1927700 0 0
1927800 0 0
1927900 0 0
1928000 0 0
1928100 0 0
1928200 0 0
1928300 0 0
1928400 0 0
1928500 0 0
1928600 0 0
1928700 0 0
1928800 0 0
1928900 0 0
1929000 0 0
1929100 0 0
1929200 0 0
1929300 0 0
1929400 0 0
1929500 0 0
1929600 0 0
1929700 0 0
1929800 0 0
1929900 0 0
1930000 0 0
1930100 0 0
1930200 0 0
1930300 0 0
1930400 0 0
1930500 0 0
1930600 0 0
1930700 0 0
1930800 0 0
1930900 0 0
1931000 0 0
1931100 0 0
1931200 0 0
1931300 0 0
1931400 0 0
1931500 0 0
1931600 0 0
1931700 0 0
1931800 0 0
1931900 0 0
1932000 0 0
1932100 0 0
1932200 0 0
1932300 0 0
1932400 0 0
1932500 0 0
1932600 0 0
1932700 0 0
1932800 0 0
1932900 0 0
1933000 0 0
1933100 0 0
1933200 0 0
1933300 0 0
1933400 0 0
1933500 0 0
1933600 0 0
1933700 0 0
1933800 0 0
1933900 0 0
1934000 0 0
1934100 0 0
1934200 0 0
1934300 0 0
1934400 0 0
1934500 0 0
1934600 0 0
1934700 0 0
1934800 0 0
1934900 0 0
1935000 0 0
1935100 0 0
1935200 0 0
1935300 0 0
1935400 0 0
1935500 0 0
1935600 0 0
1935700 0 0
1935800 0 0
1935900 0 0
1936000 0 0
1936100 0 0
1936200 0 0
1936300 0 0
1936400 0 0
1936500 0 0
1936600 0 0
1936700 0 0
1936800 0 0
1936900 0 0
1937000 0 0
1937100 0 0
1937200 0 0
1937300 0 0
1937400 0 0
1937500 0 0
1937600 0 0
1937700 0 0
1937800 0 0
1937900 0 0
1938000 0 0
1938100 0 0
1938200 0 0
1938300 0 0
1938400 0 0
1938500 0 0
1938600 0 0
1938700 0 0
1938800 0 0
1938900 0 0
1939000 0 0
1939100 0 0
1939200 0 0
1939300 0 0
1939400 0 0
1939500 0 0
1939600 0 0
1939700 0 0
1939800 0 0
1939900 0 0
1940000 0 0
1940100 0 0
1940200 0 0
1940300 0 0
1940400 0 0
1940500 0 0
1940600 0 0
1940700 0 0
1940800 0 0
1940900 0 0
1941000 0 0
1941100 0 0
1941200 0 0
1941300 0 0
1941400 0 0
1941500 0 0
1941600 0 0
1941700 0 0
1941800 0 0
1941900 0 0
1942000 0 0
1942100 0 0
1942200 0 0
1942300 0 0
1942400 0 0
1942500 0 0
1942600 0 0
1942700 0 0
1942800 0 0
1942900 0 0
1943000 0 0
1943100 0 0
1943200 0 0
1943300 0 0
1943400 0 0
1943500 0 0
1943600 0 0
1943700 0 0
1943800 0 0
1943900 0 0
1944000 0 0
1944100 0 0
1944200 0 0
1944300 0 0
1944400 0 0
1944500 0 0
1944600 0 0
1944700 0 0
1944800 0 0
1944900 0 0
1945000 0 0
1945100 0 0
1945200 0 0
1945300 0 0
1945400 0 0
1945500 0 0
1945600 0 0
1945700 0 0
1945800 0 0
1945900 0 0
1946000 0 0
1946100 0 0
1946200 0 0
1946300 0 0
1946400 0 0
1946500 0 0
1946600 0 0
1946700 0 0
1946800 0 0
1946900 0 0
1947000 0 0
1947100 0 0
1947200 0 0
1947300 0 0
1947400 0 0
1947500 0 0
1947600 0 0
1947700 0 0
1947800 0 0
1947900 0 0
1948000 0 0
1948100 0 0
1948200 0 0
1948300 0 0
1948400 0 0
1948500 0 0
1948600 0 0
1948700 0 0
1948800 0 0
1948900 0 0
1949000 0 0
1949100 0 0
1949200 0 0
1949300 0 0
1949400 0 0
1949500 0 0
1949600 0 0
1949700 0 0
1949800 0 0
1949900 0 0
1950000 0 0
1950100 0 0
1950200 0 0
1950300 0 0
1950400 0 0
1950500 0 0
1950600 0 0
1950700 0 0
1950800 0 0
1950900 0 0
1951000 0 0
1951100 0 0
1951200 0 0
1951300 0 0
1951400 0 0
1951500 0 0
1951600 0 0
1951700 0 0
1951800 0 0
1951900 0 0
1952000 0 0
1952100 0 0
1952200 0 0
1952300 0 0
1952400 0 0
1952500 0 0
1952600 0 0
1952700 0 0
1952800 0 0
1952900 0 0
1953000 0 0
1953100 0 0
1953200 0 0
1953300 0 0
1953400 0 0
1953500 0 0
1953600 0 0
1953700 0 0
1953800 0 0
1953900 0 0
1954000 0 0
1954100 0 0
1954200 0 0
1954300 0 0
1954400 0 0
1954500 0 0
1954600 0 0
1954700 0 0
1954800 0 0
1954900 0 0
1955000 0 0
1955100 0 0
1955200 0 0
1955300 0 0
1955400 0 0
1955500 0 0
1955600 0 0
1955700 0 0
1955800 0 0
1955900 0 0
1956000 0 0
1956100 0 0
1956200 0 0
1956300 0 0
1956400 0 0
1956500 0 0
1956600 0 0
1956700 0 0
1956800 0 0
1956900 0 0
1957000 0 0
1957100 0 0
1957200 0 0
1957300 0 0
1957400 0 0
1957500 0 0
1957600 0 0
1957700 0 0
1957800 0 0
1957900 0 0
1958000 0 0
1958100 0 0
1958200 0 0
1958300 0 0
1958400 0 0
1958500 0 0
1958600 0 0
1958700 0 0
1958800 0 0
1958900 0 0
1959000 0 0
1959100 0 0
1959200 0 0
1959300 0 0
1959400 0 0
1959500 0 0
1959600 0 0
1959700 0 0
1959800 0 0
1959900 0 0
1960000 0 0
1960100 0 0
1960200 0 0
1960300 0 0
1960400 0 0
1960500 0 0
1960600 0 0
1960700 0 0
1960800 0 0
1960900 0 0
1961000 0 0
1961100 0 0
1961200 0 0
1961300 0 0
1961400 0 0
1961500 0 0
1961600 0 0
1961700 0 0
1961800 0 0
1961900 0 0
1962000 0 0
1962100 0 0
1962200 0 0
1962300 0 0
1962400 0 0
1962500 0 0
1962600 0 0
1962700 0 0
1962800 0 0
1962900 0 0
1963000 0 0
1963100 0 0
1963200 0 0
1963300 0 0
1963400 0 0
1963500 0 0
1963600 0 0
1963700 0 0
1963800 0 0
1963900 0 0
1964000 0 0
1964100 0 0
1964200 0 0
1964300 0 0
1964400 0 0
1964500 0 0
1964600 0 0
1964700 0 0
1964800 0 0
1964900 0 0
1965000 0 0
1965100 0 0
1965200 0 0
1965300 0 0
1965400 0 0
1965500 0 0
1965600 0 0
1965700 0 0
1965800 0 0
1965900 0 0
1966000 0 0
1966100 0 0
1966200 0 0
1966300 0 0
1966400 0 0
1966500 0 0
1966600 0 0
1966700 0 0
1966800 0 0
1966900 0 0
1967000 0 0
1967100 0 0
1967200 0 0
1967300 0 0
1967400 0 0
1967500 0 0
1967600 0 0
1967700 0 0
1967800 0 0
1967900 0 0
1968000 0 0
1968100 0 0
1968200 0 0
1968300 0 0
1968400 0 0
1968500 0 0
1968600 0 0
1968700 0 0
1968800 0 0
1968900 0 0
1969000 0 0
1969100 0 0
1969200 0 0
1969300 0 0
1969400 0 0
1969500 0 0
1969600 0 0
1969700 0 0
1969800 0 0
1969900 0 0
1970000 0 0
1970100 0 0
1970200 0 0
1970300 0 0
1970400 0 0
1970500 0 0
1970600 0 0
1970700 0 0
1970800 0 0
1970900 0 0
1971000 0 0
1971100 0 0
1971200 0 0
1971300 0 0
1971400 0 0
1971500 0 0
1971600 0 0
1971700 0 0
1971800 0 0
1971900 0 0
1972000 0 0
1972100 0 0
1972200 0 0
1972300 0 0
1972400 0 0
1972500 0 0
1972600 0 0
1972700 0 0
1972800 0 0
1972900 0 0
1973000 0 0
1973100 0 0
1973200 0 0
1973300 0 0
1973400 0 0
1973500 0 0
1973600 0 0
1973700 0 0
1973800 0 0
1973900 0 0
1974000 0 0
1974100 0 0
1974200 0 0
1974300 0 0
1974400 0 0
1974500 0 0
1974600 0 0
1974700 0 0
1974800 0 0
1974900 0 0
1975000 0 0
1975100 0 0
1975200 0 0
1975300 0 0
1975400 0 0
1975500 0 0
1975600 0 0
1975700 0 0
1975800 0 0
1975900 0 0
1976000 0 0
1976100 0 0
1976200 0 0
1976300 0 0
1976400 0 0
1976500 0 0
1976600 0 0
1976700 0 0
1976800 0 0
1976900 0 0
1977000 0 0
1977100 0 0
1977200 0 0
1977300 0 0
1977400 0 0
1977500 0 0
1977600 0 0
1977700 0 0
1977800 0 0
1977900 0 0
1978000 0 0
1978100 0 0
1978200 0 0
1978300 0 0
1978400 0 0
1978500 0 0
1978600 0 0
1978700 0 0
1978800 0 0
1978900 0 0
1979000 0 0
1979100 0 0
1979200 0 0
1979300 0 0
1979400 0 0
1979500 0 0
1979600 0 0
1979700 0 0
1979800 0 0
1979900 0 0
1980000 0 0
1980100 0 0
1980200 0 0
1980300 0 0
1980400 0 0
1980500 0 0
1980600 0 0
1980700 0 0
1980800 0 0
1980900 0 0
1981000 0 0
1981100 0 0
1981200 0 0
1981300 0 0
1981400 0 0
1981500 0 0
1981600 0 0
1981700 0 0
1981800 0 0
1981900 0 0
1982000 0 0
1982100 0 0
1982200 0 0
1982300 0 0
1982400 0 0
1982500 0 0
1982600 0 0
1982700 0 0
1982800 0 0
1982900 0 0
1983000 0 0
1983100 0 0
1983200 0 0
1983300 0 0
1983400 0 0
1983500 0 0
1983600 0 0
1983700 0 0
1983800 0 0
1983900 0 0
1984000 0 0
1984100 0 0
1984200 0 0
1984300 0 0
1984400 0 0
1984500 0 0
1984600 0 0
1984700 0 0
1984800 0 0
1984900 0 0
1985000 0 0
1985100 0 0
1985200 0 0
1985300 0 0
1985400 0 0
1985500 0 0
1985600 0 0
1985700 0 0
1985800 0 0
1985900 0 0
1986000 0 0
1986100 0 0
1986200 0 0
1986300 0 0
1986400 0 0
1986500 0 0
1986600 0 0
1986700 0 0
1986800 0 0
1986900 0 0
1987000 0 0
1987100 0 0
1987200 0 0
1987300 0 0
1987400 0 0
1987500 0 0
1987600 0 0
1987700 0 0
1987800 0 0
1987900 0 0
1988000 0 0
1988100 0 0
1988200 0 0
1988300 0 0
1988400 0 0
1988500 0 0
1988600 0 0
1988700 0 0
1988800 0 0
1988900 0 0
1989000 0 0
1989100 0 0
1989200 0 0
1989300 0 0
1989400 0 0
1989500 0 0
1989600 0 0
1989700 0 0
1989800 0 0
1989900 0 0
1990000 0 0
1990100 0 0
1990200 0 0
1990300 0 0
1990400 0 0
1990500 0 0
1990600 0 0
1990700 0 0
1990800 0 0
1990900 0 0
1991000 0 0
1991100 0 0
1991200 0 0
1991300 0 0
1991400 0 0
1991500 0 0
1991600 0 0
1991700 0 0
1991800 0 0
1991900 0 0
1992000 0 0
1992100 0 0
1992200 0 0
1992300 0 0
1992400 0 0
1992500 0 0
1992600 0 0
1992700 0 0
1992800 0 0
1992900 0 0
1993000 0 0
1993100 0 0
1993200 0 0
1993300 0 0
1993400 0 0
1993500 0 0
1993600 0 0
1993700 0 0
1993800 0 0
1993900 0 0
1994000 0 0
1994100 0 0
1994200 0 0
1994300 0 0
1994400 0 0
1994500 0 0
1994600 0 0
1994700 0 0
1994800 0 0
1994900 0 0
1995000 0 0
1995100 0 0
1995200 0 0
1995300 0 0
1995400 0 0
1995500 0 0
1995600 0 0
1995700 0 0
1995800 0 0
1995900 0 0
1996000 0 0
1996100 0 0
1996200 0 0
1996300 0 0
1996400 0 0
1996500 0 0
1996600 0 0
1996700 0 0
1996800 0 0
1996900 0 0
1997000 0 0
1997100 0 0
1997200 0 0
1997300 0 0
1997400 0 0
1997500 0 0
1997600 0 0
1997700 0 0
1997800 0 0
1997900 0 0
1998000 0 0
1998100 0 0
1998200 0 0
1998300 0 0
1998400 0 0
1998500 0 0
1998600 0 0
1998700 0 0
1998800 0 0
1998900 0 0
1999000 0 0
1999100 0 0
1999200 0 0
1999300 0 0
1999400 0 0
1999500 0 0
1999600 0 0
1999700 0 0
1999800 0 0
1999900 0 0
2000000 0 0
2000100 318.51 31851
2000200 657.66 65766
2000300 989.07 98907
2000400 1323.15 132315
2000500 1661.66 166166
2000600 1992.27 199227
2000700 2327.87 232787
2000800 2497.28 249728
2000900 2497.28 249728
2001000 2497.28 249728
2001100 2497.28 249728
2001200 2497.28 249728
2001300 2497.28 249728
2001400 2497.28 249728
2001500 2497.28 249728
2001600 2497.28 249728
2001700 2497.28 249728
2001800 2497.28 249728
2001900 2497.28 249728
2002000 2497.28 249728
2002100 2497.28 249728
2002200 2497.28 249728
2002300 2497.28 249728
2002400 2497.28 249728
2002500 2497.28 249728
2002600 2497.28 249728
2002700 2497.28 249728
2002800 2497.28 249728
2002900 2497.28 249728
2003000 2497.28 249728
2003100 2497.28 249728
2003200 2497.28 249728
2003300 2497.28 249728
2003400 2497.28 249728
2003500 2497.28 249728
2003600 2497.28 249728
2003700 2497.28 249728
2003800 2497.28 249728
2003900 2497.28 249728
2004000 2497.28 249728
2004100 2497.28 249728
2004200 2497.28 249728
2004300 2497.28 249728
2004400 2497.28 249728
2004500 2497.28 249728
2004600 2497.28 249728
2004700 2497.28 249728
2004800 2497.28 249728
2004900 2497.28 249728
2005000 2497.28 249728
2005100 2497.28 249728
2005200 2497.28 249728
2005300 2497.28 249728
2005400 2497.28 249728
2005500 2497.28 249728
2005600 2497.28 249728
2005700 2497.28 249728
2005800 2497.28 249728
2005900 2497.28 249728
2006000 2497.28 249728
2006100 2497.28 249728
2006200 2497.28 249728
2006300 2497.28 249728
2006400 2497.28 249728
2006500 2497.28 249728
2006600 2497.28 249728
2006700 2497.28 249728
2006800 2497.28 249728
2006900 2497.28 249728
2007000 2497.28 249728
2007100 2497.28 249728
2007200 2497.28 249728
2007300 2497.28 249728
2007400 2497.28 249728
2007500 2497.28 249728
2007600 2497.28 249728
2007700 2497.28 249728
2007800 2497.28 249728
2007900 2497.28 249728
2008000 2497.28 249728
2008100 2497.28 249728
2008200 2497.28 249728
2008300 2497.28 249728
2008400 2497.28 249728
2008500 2497.28 249728
2008600 2497.28 249728
2008700 2497.28 249728
2008800 2497.28 249728
2008900 2497.28 249728
2009000 2497.28 249728
2009100 2497.28 249728
2009200 2497.28 249728
2009300 2497.28 249728
2009400 2497.28 249728
2009500 2497.28 249728
2009600 2497.28 249728
2009700 2497.28 249728
2009800 2497.28 249728
2009900 2497.28 249728
2010000 2497.28 249728
2010100 2497.28 249728
2010200 2497.28 249728
2010300 2497.28 249728
2010400 2497.28 249728
2010500 2497.28 249728
2010600 2497.28 249728
2010700 2497.28 249728
2010800 2497.28 249728
2010900 2497.28 249728
2011000 2497.28 249728
2011100 2497.28 249728
2011200 2497.28 249728
2011300 2497.28 249728
2011400 2497.28 249728
2011500 2497.28 249728
2011600 2497.28 249728
2011700 2497.28 249728
2011800 2497.28 249728
2011900 2497.28 249728
2012000 2497.28 249728
2012100 2497.28 249728
2012200 2497.28 249728
2012300 2497.28 249728
2012400 2497.28 249728
2012500 2497.28 249728
2012600 2497.28 249728
2012700 2497.28 249728
2012800 2497.28 249728
2012900 2497.28 249728
2013000 2497.28 249728
2013100 2497.28 249728
2013200 2497.28 249728
2013300 2497.28 249728
2013400 2497.28 249728
2013500 2497.28 249728
2013600 2497.28 249728
2013700 2497.28 249728
2013800 2497.28 249728
2013900 2497.28 249728
2014000 2497.28 249728
2014100 2497.28 249728
2014200 2497.28 249728
2014300 2497.28 249728
2014400 2497.28 249728
2014500 2497.28 249728
2014600 2497.28 249728
2014700 2497.28 249728
2014800 2497.28 249728
2014900 2497.28 249728
2015000 2497.28 249728
2015100 2497.28 249728
2015200 2497.28 249728
2015300 2497.28 249728
2015400 2497.28 249728
2015500 2497.28 249728
2015600 2497.28 249728
2015700 2497.28 249728
2015800 2497.28 249728
2015900 2497.28 249728
2016000 2497.28 249728
2016100 2497.28 249728
2016200 2497.28 249728
2016300 2497.28 249728
2016400 2497.28 249728
2016500 2497.28 249728
2016600 2497.28 249728
2016700 2497.28 249728
2016800 2497.28 249728
2016900 2497.28 249728
2017000 2497.28 249728
2017100 2497.28 249728
2017200 2497.28 249728
2017300 2497.28 249728
2017400 2497.28 249728
2017500 2497.28 249728
2017600 2497.28 249728
2017700 2497.28 249728
2017800 2497.28 249728
2017900 2497.28 249728
2018000 2497.28 249728
2018100 2497.28 249728
2018200 2497.28 249728
2018300 2497.28 249728
2018400 2497.28 249728
2018500 2497.28 249728
2018600 2497.28 249728
2018700 2497.28 249728
2018800 2497.28 249728
2018900 2497.28 249728
2019000 2497.28 249728
2019100 2497.28 249728
2019200 2497.28 249728
2019300 2497.28 249728
2019400 2497.28 249728
2019500 2497.28 249728
2019600 2497.28 249728
2019700 2497.28 249728
2019800 2497.28 249728
2019900 2497.28 249728
2020000 2497.28 249728
2020100 2497.28 249728
2020200 2497.28 249728
2020300 2497.28 249728
2020400 2497.28 249728
2020500 2497.28 249728
2020600 2497.28 249728
2020700 2497.28 249728
2020800 2497.28 249728
2020900 2497.28 249728
2021000 2497.28 249728
2021100 2497.28 249728
2021200 2497.28 249728
2021300 2497.28 249728
2021400 2497.28 249728
2021500 2497.28 249728
2021600 2497.28 249728
2021700 2497.28 249728
2021800 2497.28 249728
2021900 2497.28 249728
2022000 2497.28 249728
2022100 2497.28 249728
2022200 2497.28 249728
2022300 2497.28 249728
2022400 2497.28 249728
2022500 2497.28 249728
2022600 2497.28 249728
2022700 2497.28 249728
2022800 2497.28 249728
2022900 2497.28 249728
2023000 2497.28 249728
2023100 2497.28 249728
2023200 2497.28 249728
2023300 2497.28 249728
2023400 2497.28 249728
2023500 2497.28 249728
2023600 2497.28 249728
2023700 2497.28 249728
2023800 2497.28 249728
2023900 2497.28 249728
2024000 2497.28 249728
2024100 2497.28 249728
2024200 2497.28 249728
2024300 2497.28 249728
2024400 2497.28 249728
2024500 2497.28 249728
2024600 2497.28 249728
2024700 2497.28 249728
2024800 2497.28 249728
2024900 2497.28 249728
2025000 2497.28 249728
2025100 2497.28 249728
2025200 2497.28 249728
2025300 2497.28 249728
2025400 2497.28 249728
2025500 2497.28 249728
2025600 2497.28 249728
2025700 2497.28 249728
2025800 2497.28 249728
2025900 2497.28 249728
2026000 2497.28 249728
2026100 2497.28 249728
2026200 2497.28 249728
2026300 2497.28 249728
2026400 2497.28 249728
2026500 2497.28 249728
2026600 2497.28 249728
2026700 2497.28 249728
2026800 2497.28 249728
2026900 2497.28 249728
2027000 2497.28 249728
2027100 2497.28 249728
2027200 2497.28 249728
2027300 2497.28 249728
2027400 2497.28 249728
2027500 2497.28 249728
2027600 2497.28 249728
2027700 2497.28 249728
2027800 2497.28 249728
2027900 2497.28 249728
2028000 2497.28 249728
2028100 2497.28 249728
2028200 2497.28 249728
2028300 2497.28 249728
2028400 2497.28 249728
2028500 2497.28 249728
2028600 2497.28 249728
2028700 2497.28 249728
2028800 2497.28 249728
2028900 2497.28 249728
